id,start_t,end_t,ip,lat,lon,request_type,request_params,response
6_window,2000.0,2049.927130547338,82.251.228.59,44.45229645291845,25.91281438180338,1,metric_update20.00,200
5_window,2000.0,2050.11885513299,116.39.60.163,44.381758456480604,26.05756943091213,1,metric_update20.00,200
23_tv,2000.0,2050.183870116715,0.232.94.206,44.38203634866587,26.20985462889105,2,data_20.00,200
11_tv,2000.0,2050.319538358182,206.184.31.157,44.43485304623064,25.961667587647813,2,data_20.00,200
3_window,2000.0,2051.263558515025,130.112.80.168,44.586021507312594,26.180885879184448,1,metric_update20.00,200
5_tv,2000.0,2051.5828999743453,28.142.174.233,44.381758456480604,26.05756943091213,2,data_20.00,200
8_tv,2000.0,2051.5926278904185,79.204.163.154,44.32681711372841,26.135567139528685,2,data_20.00,200
1_tv,2000.0,2051.856351819581,142.148.66.57,44.492869079571925,26.25644539190996,1,metric_update20.00,200
5_tv,2000.0,2052.2585023351844,28.142.174.233,44.381758456480604,26.05756943091213,1,metric_update20.00,200
22_tv,2000.0,2052.534144126222,154.214.32.171,44.28024802672511,26.032157985429688,2,data_20.00,200
16_tv,2000.0,2053.8807428038035,247.253.86.70,44.42675050328806,25.998371313373568,2,data_20.00,200
21_tv,2000.0,2054.5527039361,180.27.49.67,44.41653539752303,26.07403203671023,2,data_20.00,200
7_window,2000.0,2055.44045838519,242.107.71.118,44.25560844251055,26.04791365334506,1,metric_update20.00,200
29_tv,2000.0,2055.492130838742,221.70.60.9,44.46122656890221,26.201696918981394,2,data_20.00,200
15_window,2000.0,2057.035424774848,183.233.154.202,44.36792956453891,26.289370224720052,1,metric_update20.00,200
11_tv,2000.0,2057.0841663719775,206.184.31.157,44.43485304623064,25.961667587647813,1,metric_update20.00,200
4_tv,2000.0,2057.7672549649724,16.67.90.16,44.381152787168354,26.158398410627754,1,metric_update20.00,200
10_window,2000.0,2058.2109101219053,171.66.32.167,44.57466510265401,26.081564776220503,1,metric_update20.00,200
0_tv,2000.0,2058.8760294728468,94.196.46.8,44.47777164106297,26.09031597615204,2,data_20.00,200
16_window,2000.0,2062.197025066456,191.123.83.155,44.42675050328806,25.998371313373568,1,metric_update20.00,200
20_window,2000.0,2069.4448844104004,225.23.218.195,44.50194688376139,26.121279234388155,1,metric_update20.00,200
18_tv,2000.0,2070.923798988133,158.143.201.101,44.448986585262325,25.90817539388118,1,metric_update20.00,200
17_tv,2000.0,2074.532444663721,40.77.130.229,44.510354716972174,25.982058041272055,1,metric_update20.00,200
22_tv,2000.0,2074.753481897248,154.214.32.171,44.28024802672511,26.032157985429688,1,metric_update20.00,200
24_window,2000.0,2075.4561972616298,213.168.4.235,44.4624620547187,25.927838390732884,1,metric_update20.00,200
19_window,2000.0,2076.1891892631315,18.146.47.131,44.29528162087201,26.12382852985607,1,metric_update20.00,200
23_tv,2000.0,2077.889990464383,0.232.94.206,44.38203634866587,26.20985462889105,1,metric_update20.00,200
25_tv,2000.0,2081.671533967079,78.234.4.231,44.46050862270133,26.065634178227526,1,metric_update20.00,200
17_window,2000.0,2082.1450378385725,152.84.56.129,44.510354716972174,25.982058041272055,1,metric_update20.00,200
19_tv,2000.0,2082.795305946002,101.82.56.166,44.29528162087201,26.12382852985607,1,metric_update20.00,200
22_window,2000.0,2084.826397430014,125.16.108.96,44.28024802672511,26.032157985429688,1,metric_update20.00,200
18_window,2000.0,2088.5323026988726,239.72.232.213,44.448986585262325,25.90817539388118,1,metric_update20.00,200
20_tv,2000.0,2088.6914083796914,238.234.22.62,44.50194688376139,26.121279234388155,1,metric_update20.00,200
24_tv,2000.0,2088.8035264924565,231.103.220.234,44.4624620547187,25.927838390732884,1,metric_update20.00,200
26_tv,2000.0,2089.847414676889,221.86.204.148,44.36040802573125,26.165310035153244,1,metric_update20.00,200
21_tv,2000.0,2091.939253724404,180.27.49.67,44.41653539752303,26.07403203671023,1,metric_update20.00,200
21_window,2000.0,2092.5188550089715,34.96.231.15,44.41653539752303,26.07403203671023,1,metric_update20.00,200
27_tv,2000.0,2097.426875413461,207.141.68.106,44.531200178011446,26.19727041818078,1,metric_update20.00,200
28_tv,2000.0,2097.7907001014205,56.241.106.129,44.34417847343959,26.073221168684036,1,metric_update20.00,200
29_window,2000.0,2100.235921502434,137.69.111.39,44.46122656890221,26.201696918981394,1,metric_update20.00,200
26_window,2000.0,2100.480614445739,225.164.126.16,44.36040802573125,26.165310035153244,1,metric_update20.00,200
25_window,2000.0,2100.792782210634,230.31.236.192,44.46050862270133,26.065634178227526,1,metric_update20.00,200
23_window,2000.0,2101.6356257680814,67.15.128.29,44.38203634866587,26.20985462889105,1,metric_update20.00,200
29_tv,2000.0,2108.0063362893384,221.70.60.9,44.46122656890221,26.201696918981394,1,metric_update20.00,200
27_window,2000.0,2108.102221070535,27.172.39.167,44.531200178011446,26.19727041818078,1,metric_update20.00,200
28_window,2000.0,2108.6200433862846,58.67.178.186,44.34417847343959,26.073221168684036,1,metric_update20.00,200
IoTHUB,1000.0,2178.5678161724636,127.128.23.45,44.42810022576185,26.10414240626916,1,statusupdatelog,200
22_window,2800.0,2831.9268655214164,125.16.108.96,44.28024802672511,26.032157985429688,2,data_28.00,200
13_window,2800.0,2832.3245006159423,140.226.30.163,44.31300086801962,26.141712208103726,2,data_28.00,200
18_window,2800.0,2834.1512218454845,239.72.232.213,44.448986585262325,25.90817539388118,2,data_28.00,200
26_window,2800.0,2836.2050316854325,225.164.126.16,44.36040802573125,26.165310035153244,2,data_28.00,200
19_window,2800.0,2836.937844391846,18.146.47.131,44.29528162087201,26.12382852985607,2,data_28.00,200
7_window,2800.0,2837.4171921252896,242.107.71.118,44.25560844251055,26.04791365334506,2,data_28.00,200
6_window,2800.0,2837.7757464539504,82.251.228.59,44.45229645291845,25.91281438180338,2,data_28.00,200
15_window,2800.0,2838.1514532124656,183.233.154.202,44.36792956453891,26.289370224720052,2,data_28.00,200
12_window,2800.0,2838.237923407526,63.167.241.4,44.37366195330934,26.115234665240145,2,data_28.00,200
14_window,2800.0,2838.5718445258944,124.82.250.23,44.36803635676997,26.07497303128983,2,data_28.00,200
16_window,2800.0,2839.591287052563,191.123.83.155,44.42675050328806,25.998371313373568,2,data_28.00,200
23_window,2800.0,2842.2279810899977,67.15.128.29,44.38203634866587,26.20985462889105,2,data_28.00,200
25_window,2800.0,2842.4732270230948,230.31.236.192,44.46050862270133,26.065634178227526,2,data_28.00,200
27_window,2800.0,2842.604305533203,27.172.39.167,44.531200178011446,26.19727041818078,2,data_28.00,200
5_window,2800.0,2844.2402331046915,116.39.60.163,44.381758456480604,26.05756943091213,2,data_28.00,200
0_window,2800.0,2845.1433449447322,186.168.13.212,44.47777164106297,26.09031597615204,2,data_28.00,200
10_window,2800.0,2845.6389943848394,171.66.32.167,44.57466510265401,26.081564776220503,2,data_28.00,200
17_window,2800.0,2846.204566675554,152.84.56.129,44.510354716972174,25.982058041272055,2,data_28.00,200
24_window,2800.0,2846.2783342151174,213.168.4.235,44.4624620547187,25.927838390732884,2,data_28.00,200
2_window,2800.0,2846.4361585183246,117.119.80.169,44.404684888289516,26.080728710574242,2,data_28.00,200
29_window,2800.0,2847.5223824261266,137.69.111.39,44.46122656890221,26.201696918981394,2,data_28.00,200
11_window,2800.0,2848.8024531094534,110.89.94.211,44.43485304623064,25.961667587647813,2,data_28.00,200
8_window,2800.0,2849.1298431032847,132.127.217.180,44.32681711372841,26.135567139528685,2,data_28.00,200
20_window,2800.0,2850.8184943689716,225.23.218.195,44.50194688376139,26.121279234388155,2,data_28.00,200
21_window,2800.0,2851.1925742508365,34.96.231.15,44.41653539752303,26.07403203671023,2,data_28.00,200
4_window,2800.0,2852.3096632647876,135.116.9.169,44.381152787168354,26.158398410627754,2,data_28.00,200
9_window,2800.0,2852.974410528915,161.143.246.182,44.337297818209734,25.96291203613563,2,data_28.00,200
1_window,2800.0,2854.9170750916423,198.167.238.57,44.492869079571925,26.25644539190996,2,data_28.00,200
3_window,2800.0,2856.9162430969977,130.112.80.168,44.586021507312594,26.180885879184448,2,data_28.00,200
28_window,2800.0,2857.1451543502053,58.67.178.186,44.34417847343959,26.073221168684036,2,data_28.00,200
IoTHUB,2178.5678161724636,3897.8417774484305,127.128.23.45,44.42810022576185,26.10414240626916,1,statusupdatelog,200
1_flower,4000.0,4030.1768825075196,80.193.135.252,44.492869079571925,26.25644539190996,1,metric_update40.00,200
20_flower,4000.0,4030.5814986115,94.153.83.210,44.50194688376139,26.121279234388155,2,data_40.00,200
25_flower,4000.0,4030.61140051961,26.80.174.195,44.46050862270133,26.065634178227526,2,data_40.00,200
0_window,4000.0,4030.770352764924,186.168.13.212,44.47777164106297,26.09031597615204,1,metric_update40.00,200
11_flower,4000.0,4030.8089935571543,108.111.166.17,44.43485304623064,25.961667587647813,1,metric_update40.00,200
13_flower,4000.0,4030.8130613902094,214.5.231.112,44.31300086801962,26.141712208103726,2,data_40.00,200
7_flower,4000.0,4030.8707445984014,196.13.185.180,44.25560844251055,26.04791365334506,1,metric_update40.00,200
15_flower,4000.0,4031.508539004659,39.160.195.215,44.36792956453891,26.289370224720052,2,data_40.00,200
19_flower,4000.0,4032.457186982849,255.0.45.77,44.29528162087201,26.12382852985607,1,metric_update40.00,200
17_tv,4000.0,4033.242962489728,40.77.130.229,44.510354716972174,25.982058041272055,2,data_40.00,200
4_tv,4000.0,4033.435986141367,16.67.90.16,44.381152787168354,26.158398410627754,2,data_40.00,200
26_flower,4000.0,4033.7866292462263,6.88.102.58,44.36040802573125,26.165310035153244,2,data_40.00,200
10_flower,4000.0,4033.8288339184346,121.0.247.249,44.57466510265401,26.081564776220503,1,metric_update40.00,200
14_flower,4000.0,4034.070984616917,15.2.186.208,44.36803635676997,26.07497303128983,2,data_40.00,200
25_flower,4000.0,4034.571470373544,26.80.174.195,44.46050862270133,26.065634178227526,1,metric_update40.00,200
9_flower,4000.0,4034.951341936105,58.155.237.212,44.337297818209734,25.96291203613563,1,metric_update40.00,200
29_flower,4000.0,4035.033674301034,240.113.216.121,44.46122656890221,26.201696918981394,2,data_40.00,200
24_flower,4000.0,4035.980820470876,37.233.121.119,44.4624620547187,25.927838390732884,1,metric_update40.00,200
16_flower,4000.0,4036.3498085263445,14.162.98.43,44.42675050328806,25.998371313373568,2,data_40.00,200
27_flower,4000.0,4036.5389362271953,223.70.82.144,44.531200178011446,26.19727041818078,1,metric_update40.00,200
6_flower,4000.0,4036.582649038643,4.252.109.130,44.45229645291845,25.91281438180338,1,metric_update40.00,200
6_flower,4000.0,4036.6161608297148,4.252.109.130,44.45229645291845,25.91281438180338,2,data_40.00,200
19_flower,4000.0,4037.5681459534712,255.0.45.77,44.29528162087201,26.12382852985607,2,data_40.00,200
16_flower,4000.0,4039.805374146439,14.162.98.43,44.42675050328806,25.998371313373568,1,metric_update40.00,200
8_flower,4000.0,4040.0838863109516,30.250.33.151,44.32681711372841,26.135567139528685,2,data_40.00,200
21_flower,4000.0,4040.4988103116057,141.160.16.151,44.41653539752303,26.07403203671023,1,metric_update40.00,200
2_flower,4000.0,4040.5527640801547,67.207.47.222,44.404684888289516,26.080728710574242,2,data_40.00,200
15_flower,4000.0,4041.373115925644,39.160.195.215,44.36792956453891,26.289370224720052,1,metric_update40.00,200
17_flower,4000.0,4041.3737864669242,60.54.82.150,44.510354716972174,25.982058041272055,1,metric_update40.00,200
1_flower,4000.0,4041.4114308678313,80.193.135.252,44.492869079571925,26.25644539190996,2,data_40.00,200
12_flower,4000.0,4041.820607690191,114.216.86.125,44.37366195330934,26.115234665240145,2,data_40.00,200
9_flower,4000.0,4042.1295000741293,58.155.237.212,44.337297818209734,25.96291203613563,2,data_40.00,200
4_flower,4000.0,4042.5706384788946,184.129.57.185,44.381152787168354,26.158398410627754,2,data_40.00,200
7_flower,4000.0,4043.075079281399,196.13.185.180,44.25560844251055,26.04791365334506,2,data_40.00,200
14_flower,4000.0,4043.850953321545,15.2.186.208,44.36803635676997,26.07497303128983,1,metric_update40.00,200
10_flower,4000.0,4044.0217044769693,121.0.247.249,44.57466510265401,26.081564776220503,2,data_40.00,200
20_flower,4000.0,4046.182571437676,94.153.83.210,44.50194688376139,26.121279234388155,1,metric_update40.00,200
5_flower,4000.0,4046.383969292015,233.161.250.111,44.381758456480604,26.05756943091213,2,data_40.00,200
27_flower,4000.0,4046.919087457901,223.70.82.144,44.531200178011446,26.19727041818078,2,data_40.00,200
12_flower,4000.0,4046.9317594907434,114.216.86.125,44.37366195330934,26.115234665240145,1,metric_update40.00,200
5_flower,4000.0,4048.097577668237,233.161.250.111,44.381758456480604,26.05756943091213,1,metric_update40.00,200
29_flower,4000.0,4048.217424816728,240.113.216.121,44.46122656890221,26.201696918981394,1,metric_update40.00,200
11_flower,4000.0,4048.6677088292217,108.111.166.17,44.43485304623064,25.961667587647813,2,data_40.00,200
13_flower,4000.0,4049.28248944028,214.5.231.112,44.31300086801962,26.141712208103726,1,metric_update40.00,200
22_flower,4000.0,4049.504322797496,216.154.64.192,44.28024802672511,26.032157985429688,2,data_40.00,200
23_flower,4000.0,4049.552639657317,189.193.79.31,44.38203634866587,26.20985462889105,2,data_40.00,200
26_flower,4000.0,4050.0837653385975,6.88.102.58,44.36040802573125,26.165310035153244,1,metric_update40.00,200
8_flower,4000.0,4050.3742565508505,30.250.33.151,44.32681711372841,26.135567139528685,1,metric_update40.00,200
28_flower,4000.0,4050.9839491373846,49.112.244.55,44.34417847343959,26.073221168684036,2,data_40.00,200
4_flower,4000.0,4052.4254700693414,184.129.57.185,44.381152787168354,26.158398410627754,1,metric_update40.00,200
12_window,4000.0,4052.4377695586586,63.167.241.4,44.37366195330934,26.115234665240145,1,metric_update40.00,200
18_flower,4000.0,4052.5602947066436,183.88.88.141,44.448986585262325,25.90817539388118,2,data_40.00,200
2_flower,4000.0,4052.6042537517815,67.207.47.222,44.404684888289516,26.080728710574242,1,metric_update40.00,200
23_flower,4000.0,4052.626996121786,189.193.79.31,44.38203634866587,26.20985462889105,1,metric_update40.00,200
17_flower,4000.0,4052.836891236821,60.54.82.150,44.510354716972174,25.982058041272055,2,data_40.00,200
0_flower,4000.0,4052.967837283542,41.212.190.239,44.47777164106297,26.09031597615204,1,metric_update40.00,200
28_flower,4000.0,4053.006942950687,49.112.244.55,44.34417847343959,26.073221168684036,1,metric_update40.00,200
22_flower,4000.0,4053.436991488327,216.154.64.192,44.28024802672511,26.032157985429688,1,metric_update40.00,200
26_tv,4000.0,4054.5790352293325,221.86.204.148,44.36040802573125,26.165310035153244,2,data_40.00,200
18_flower,4000.0,4054.9577285546584,183.88.88.141,44.448986585262325,25.90817539388118,1,metric_update40.00,200
3_flower,4000.0,4055.6034385170733,28.17.247.53,44.586021507312594,26.180885879184448,2,data_40.00,200
0_flower,4000.0,4055.701960969118,41.212.190.239,44.47777164106297,26.09031597615204,2,data_40.00,200
24_flower,4000.0,4058.48835198148,37.233.121.119,44.4624620547187,25.927838390732884,2,data_40.00,200
3_flower,4000.0,4058.602910154103,28.17.247.53,44.586021507312594,26.180885879184448,1,metric_update40.00,200
6_tv,4000.0,4058.9416231910227,39.32.121.125,44.45229645291845,25.91281438180338,1,metric_update40.00,200
21_flower,4000.0,4059.9972348552765,141.160.16.151,44.41653539752303,26.07403203671023,2,data_40.00,200
15_tv,4000.0,4063.0929557255013,252.61.51.72,44.36792956453891,26.289370224720052,2,data_40.00,200
8_tv,4000.0,4065.5142261462283,79.204.163.154,44.32681711372841,26.135567139528685,1,metric_update40.00,200
8_window,4000.0,4067.4604858704542,132.127.217.180,44.32681711372841,26.135567139528685,1,metric_update40.00,200
16_tv,4000.0,4069.5355998393607,247.253.86.70,44.42675050328806,25.998371313373568,1,metric_update40.00,200
1_tv,4000.0,4070.734312072791,142.148.66.57,44.492869079571925,26.25644539190996,2,data_40.00,200
3_tv,4000.0,4072.669986010423,102.63.28.151,44.586021507312594,26.180885879184448,1,metric_update40.00,200
7_tv,4000.0,4075.3674548953586,78.185.62.255,44.25560844251055,26.04791365334506,1,metric_update40.00,200
9_tv,4000.0,4076.775871473034,86.140.198.155,44.337297818209734,25.96291203613563,1,metric_update40.00,200
2_window,4000.0,4077.097946757418,117.119.80.169,44.404684888289516,26.080728710574242,1,metric_update40.00,200
20_tv,4000.0,4077.8850146980762,238.234.22.62,44.50194688376139,26.121279234388155,2,data_40.00,200
12_tv,4000.0,4079.5316464324137,25.49.233.238,44.37366195330934,26.115234665240145,1,metric_update40.00,200
2_tv,4000.0,4079.923079581813,80.142.186.215,44.404684888289516,26.080728710574242,2,data_40.00,200
24_tv,4000.0,4080.32581087269,231.103.220.234,44.4624620547187,25.927838390732884,2,data_40.00,200
21_tv,4000.0,4080.4136395904197,180.27.49.67,44.41653539752303,26.07403203671023,2,data_40.00,200
10_tv,4000.0,4080.9019172170124,220.17.16.193,44.57466510265401,26.081564776220503,2,data_40.00,200
6_tv,4000.0,4081.5286322166567,39.32.121.125,44.45229645291845,25.91281438180338,2,data_40.00,200
9_window,4000.0,4081.589177076391,161.143.246.182,44.337297818209734,25.96291203613563,1,metric_update40.00,200
12_tv,4000.0,4081.7989776907316,25.49.233.238,44.37366195330934,26.115234665240145,2,data_40.00,200
0_tv,4000.0,4082.2594347086383,94.196.46.8,44.47777164106297,26.09031597615204,1,metric_update40.00,200
11_tv,4000.0,4083.2723707167024,206.184.31.157,44.43485304623064,25.961667587647813,1,metric_update40.00,200
4_window,4000.0,4084.2344375791527,135.116.9.169,44.381152787168354,26.158398410627754,1,metric_update40.00,200
14_tv,4000.0,4084.4377302758744,217.68.31.165,44.36803635676997,26.07497303128983,1,metric_update40.00,200
11_window,4000.0,4085.5333279924566,110.89.94.211,44.43485304623064,25.961667587647813,1,metric_update40.00,200
3_window,4000.0,4085.8294522655815,130.112.80.168,44.586021507312594,26.180885879184448,1,metric_update40.00,200
10_window,4000.0,4086.0053803470673,171.66.32.167,44.57466510265401,26.081564776220503,1,metric_update40.00,200
27_tv,4000.0,4086.417389038265,207.141.68.106,44.531200178011446,26.19727041818078,2,data_40.00,200
2_tv,4000.0,4086.918188111662,80.142.186.215,44.404684888289516,26.080728710574242,1,metric_update40.00,200
29_tv,4000.0,4087.347544642777,221.70.60.9,44.46122656890221,26.201696918981394,2,data_40.00,200
23_tv,4000.0,4087.580004397895,0.232.94.206,44.38203634866587,26.20985462889105,2,data_40.00,200
1_window,4000.0,4088.0505307643743,198.167.238.57,44.492869079571925,26.25644539190996,1,metric_update40.00,200
14_tv,4000.0,4088.7158256723424,217.68.31.165,44.36803635676997,26.07497303128983,2,data_40.00,200
13_tv,4000.0,4088.9447833140307,71.78.188.25,44.31300086801962,26.141712208103726,2,data_40.00,200
28_tv,4000.0,4089.151439493995,56.241.106.129,44.34417847343959,26.073221168684036,2,data_40.00,200
25_tv,4000.0,4089.356585665787,78.234.4.231,44.46050862270133,26.065634178227526,2,data_40.00,200
16_tv,4000.0,4090.874001921344,247.253.86.70,44.42675050328806,25.998371313373568,2,data_40.00,200
15_window,4000.0,4090.915053394471,183.233.154.202,44.36792956453891,26.289370224720052,1,metric_update40.00,200
9_tv,4000.0,4091.2860883724165,86.140.198.155,44.337297818209734,25.96291203613563,2,data_40.00,200
18_tv,4000.0,4091.772023391337,158.143.201.101,44.448986585262325,25.90817539388118,2,data_40.00,200
10_tv,4000.0,4092.06991784863,220.17.16.193,44.57466510265401,26.081564776220503,1,metric_update40.00,200
22_tv,4000.0,4092.6089628273185,154.214.32.171,44.28024802672511,26.032157985429688,2,data_40.00,200
5_tv,4000.0,4092.6479348535872,28.142.174.233,44.381758456480604,26.05756943091213,1,metric_update40.00,200
15_tv,4000.0,4093.387645587326,252.61.51.72,44.36792956453891,26.289370224720052,1,metric_update40.00,200
7_tv,4000.0,4093.586315162357,78.185.62.255,44.25560844251055,26.04791365334506,2,data_40.00,200
14_window,4000.0,4095.3600296416794,124.82.250.23,44.36803635676997,26.07497303128983,1,metric_update40.00,200
11_tv,4000.0,4095.952490906123,206.184.31.157,44.43485304623064,25.961667587647813,2,data_40.00,200
19_tv,4000.0,4096.375476638332,101.82.56.166,44.29528162087201,26.12382852985607,2,data_40.00,200
6_window,4000.0,4097.592440567196,82.251.228.59,44.45229645291845,25.91281438180338,1,metric_update40.00,200
13_tv,4000.0,4098.629001162876,71.78.188.25,44.31300086801962,26.141712208103726,1,metric_update40.00,200
3_tv,4000.0,4100.375642804974,102.63.28.151,44.586021507312594,26.180885879184448,2,data_40.00,200
8_tv,4000.0,4101.841018024619,79.204.163.154,44.32681711372841,26.135567139528685,2,data_40.00,200
5_tv,4000.0,4101.935364092595,28.142.174.233,44.381758456480604,26.05756943091213,2,data_40.00,200
20_window,4000.0,4103.260245559567,225.23.218.195,44.50194688376139,26.121279234388155,1,metric_update40.00,200
7_window,4000.0,4103.639766261747,242.107.71.118,44.25560844251055,26.04791365334506,1,metric_update40.00,200
13_window,4000.0,4104.54651318832,140.226.30.163,44.31300086801962,26.141712208103726,1,metric_update40.00,200
5_window,4000.0,4105.612350427971,116.39.60.163,44.381758456480604,26.05756943091213,1,metric_update40.00,200
1_tv,4000.0,4106.360440774184,142.148.66.57,44.492869079571925,26.25644539190996,1,metric_update40.00,200
16_window,4000.0,4106.559968477784,191.123.83.155,44.42675050328806,25.998371313373568,1,metric_update40.00,200
23_tv,4000.0,4108.159055411998,0.232.94.206,44.38203634866587,26.20985462889105,1,metric_update40.00,200
0_tv,4000.0,4108.96989409939,94.196.46.8,44.47777164106297,26.09031597615204,2,data_40.00,200
4_tv,4000.0,4111.448820283998,16.67.90.16,44.381152787168354,26.158398410627754,1,metric_update40.00,200
18_tv,4000.0,4111.686562795497,158.143.201.101,44.448986585262325,25.90817539388118,1,metric_update40.00,200
25_tv,4000.0,4113.42376348721,78.234.4.231,44.46050862270133,26.065634178227526,1,metric_update40.00,200
24_window,4000.0,4114.260239891718,213.168.4.235,44.4624620547187,25.927838390732884,1,metric_update40.00,200
17_tv,4000.0,4116.232506329624,40.77.130.229,44.510354716972174,25.982058041272055,1,metric_update40.00,200
22_tv,4000.0,4116.8375728626825,154.214.32.171,44.28024802672511,26.032157985429688,1,metric_update40.00,200
19_tv,4000.0,4118.717827336316,101.82.56.166,44.29528162087201,26.12382852985607,1,metric_update40.00,200
29_window,4000.0,4121.670207306944,137.69.111.39,44.46122656890221,26.201696918981394,1,metric_update40.00,200
27_tv,4000.0,4124.1328731563535,207.141.68.106,44.531200178011446,26.19727041818078,1,metric_update40.00,200
28_tv,4000.0,4124.46029839769,56.241.106.129,44.34417847343959,26.073221168684036,1,metric_update40.00,200
21_tv,4000.0,4125.457066908334,180.27.49.67,44.41653539752303,26.07403203671023,1,metric_update40.00,200
25_window,4000.0,4125.656560086281,230.31.236.192,44.46050862270133,26.065634178227526,1,metric_update40.00,200
18_window,4000.0,4126.457249371424,239.72.232.213,44.448986585262325,25.90817539388118,1,metric_update40.00,200
19_window,4000.0,4126.4579720543925,18.146.47.131,44.29528162087201,26.12382852985607,1,metric_update40.00,200
